filename,width,height,class,xmin,ymin,xmax,ymax
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_1095_jpg.rf.3cf0aea79e53a508ecc594dd8cd72fa6.jpg,640,640,Blacktip,0,7,640,640
GH040138_28075_jpg.rf.3cbd800de6956e58ce6ab8982320f383.jpg,640,640,Blacktip,0,0,640,640
GH030152_22816_jpg.rf.3ddc9db666fd892218cf2f775a55c69b.jpg,640,640,Blacktip,0,0,640,640
GH040138_15754_jpg.rf.3cd3b98d4363dcdac6b8c0e84b541aec.jpg,640,640,Blacktip,0,0,640,640
GH030152_20346_jpg.rf.3e4527aca9d4bb5034f9b003a36098cc.jpg,640,640,Blacktip,0,0,640,640
GH050199_30956_jpg.rf.3dbcc733e41c8a5fcde45e6f720fbfdd.jpg,640,640,Blacktip,0,0,640,640
GH040150_23418_jpg.rf.3cddfe95bd8a0a8a46aed2b952b64e11.jpg,640,640,Blacktip,0,0,640,640
00000142_jpg.rf.3cb39188ee7f36566cd0315028f54291.jpg,640,640,Blacktip,0,0,640,640
GH020243_25152_jpg.rf.3d67649058ebe080ed397e970c3fb67b.jpg,640,640,Blacktip,0,0,640,640
GH030150_38722_jpg.rf.3d19528566efba3277f4a01db481df40.jpg,640,640,Blacktip,0,20,640,640
GH030138_14151_jpg.rf.3d43474905dc51ba9395d5d84e7868ba.jpg,640,640,Blacktip,0,0,640,640
GH030152_10633_jpg.rf.3dd91cd2eb154acff436268d4d28d5b1.jpg,640,640,Blacktip,0,0,640,640
GH020150_31971_jpg.rf.3cacd73b85acd496c3cb275f43e5513e.jpg,640,640,Blacktip,0,0,640,640
GH030150_13925_jpg.rf.3d972543c1b0074b625964d85b58295c.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_297_jpg.rf.3cca2c6b1bc2cc8823799204128354a6.jpg,640,640,Blacktip,2,0,640,640
GH040138_15433_jpg.rf.3df4ad1dc5c850f19a95b80cfb440754.jpg,640,640,Blacktip,0,0,640,640
GH040150_23418_jpg.rf.3d4edc1669ee619fd022b90baa312f73.jpg,640,640,Blacktip,0,0,640,640
GH030152_31458_jpg.rf.3e6e309d6e91b742db562e21cb247e46.jpg,640,640,Blacktip,0,0,640,640
GH040138_38077_jpg.rf.3e5f7e44d1c9102c6afadcccd8600320.jpg,640,640,Blacktip,0,0,640,640
00000135_jpg.rf.3e24886183f35726efa0f896df9d5b4e.jpg,640,640,Blacktip,0,0,640,640
GH020144_38445_jpg.rf.3e7e1aa6d9fbe0ab9f46f984536dd52b.jpg,640,640,Blacktip,7,0,640,640
GH030138_37448_jpg.rf.3ea817b2ebff0d61e1e8de259c876d14.jpg,640,640,Blacktip,0,0,640,640
GH040150_30044_jpg.rf.3edffa7fc34a02cf40e84c7e0bb1ee3d.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_1095_jpg.rf.3f000c887329d6c5963299997710487b.jpg,640,640,Blacktip,0,10,640,640
GH050199_25582_jpg.rf.3df46f6b1664005a018956678e6569c8.jpg,640,640,Blacktip,0,0,640,640
00000118_jpg.rf.3e69dae9ba14967c09e086cd86a838a6.jpg,640,640,Blacktip,0,0,640,640
GH030152_31458_jpg.rf.3ed8d4f8a054b2e4bf2cd2d51297a05c.jpg,640,640,Blacktip,0,0,640,640
00000007_jpg.rf.3e0b432ee871bba3ef872578b97f1bfa.jpg,640,640,Blacktip,0,0,640,640
00000132_jpg.rf.3f13caf5a319658c317ac65e57d95de6.jpg,640,640,Blacktip,0,0,640,640
00000082_jpg.rf.3e67520eed666eb1fcb96fa2ac6a4739.jpg,640,640,Blacktip,0,0,640,640
Blacktip011_jpg.rf.3e796b935aa57d11e794df8cc5c96e2f.jpg,640,640,Blacktip,0,0,640,640
GH050241_3615_jpg.rf.3e4eef03e23f4c5ef59552df84ff109c.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_1075_jpg.rf.3f2652c961f18c22265c275ad3789bc7.jpg,640,640,Blacktip,7,0,640,640
GH030199_8498_jpg.rf.3f3510f62ee42af0ad45bce92b556db4.jpg,640,640,Blacktip,5,0,640,640
Blacktip083_jpg.rf.3f379355ec151716635c03b6d82a141d.jpg,640,640,Blacktip,0,0,640,640
Blacktip043_jpg.rf.3f4a6afb38859f7bc6d9848451fc9615.jpg,640,640,Blacktip,0,0,640,640
GH030199_12653_jpg.rf.3f5968a80b04b642a8c8ff8baef2eee8.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_280_jpg.rf.3f7adfd4ff83daf00c0823eaf0ac71c7.jpg,640,640,Blacktip,0,0,640,640
GH030199_17085_jpg.rf.3f324470ee5fae7a8e32288478af8656.jpg,640,640,Blacktip,0,0,640,640
Blacktip124_jpg.rf.3fb6ef4e53e869272bf7b5bdaf0c20c9.jpg,640,640,Blacktip,0,0,640,640
GH030150_39623_jpg.rf.3fc4b74578b23d748a8d83cb80b55949.jpg,640,640,Blacktip,0,0,640,640
GH020243_31564_jpg.rf.3f25ed25b06069001d0885ad96881249.jpg,640,640,Blacktip,0,0,640,640
00000087_jpg.rf.3f82ebcb0f15f2fb058c3075fff968b1.jpg,640,640,Blacktip,0,0,640,640
GH030199_20819_jpg.rf.3fd0a66ebd25ceae33cf857458b9be77.jpg,640,640,Blacktip,0,0,640,640
GH040150_31610_jpg.rf.3ff691ead2d7b6b0fd25eab022e764e6.jpg,640,640,Blacktip,0,0,640,640
00000036_jpg.rf.3fb2613b541503f57b3d47bb6404d792.jpg,640,640,Blacktip,0,0,640,640
GH040150_31251_jpg.rf.4023f42f3377660bc512f175a5d8dae1.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_824_jpg.rf.404c28ef852314c3e2cca0edea87b937.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_909_jpg.rf.4038dccc46649e679071d6408281f2f9.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_451_jpg.rf.3f837d56fa6047a6f0386d0d28a43fd0.jpg,640,640,Blacktip,0,0,640,640
GH030152_4610_jpg.rf.3fff5154d93591f4676687eb7c94cbed.jpg,640,640,Blacktip,0,0,640,640
GH040150_36137_jpg.rf.404ac23bd9875c659a5f042d2161c760.jpg,640,640,Blacktip,0,0,640,640
GH030152_10633_jpg.rf.4049c36a87104a3d073c5ac6e2667ba2.jpg,640,640,Blacktip,0,0,640,640
00000061_jpg.rf.4018aab05fbafd7c4d76d3ca00c0f454.jpg,640,640,Blacktip,0,0,640,640
GH030150_28189_jpg.rf.4093b6e24404ee9a1a8dc322560be243.jpg,640,640,Blacktip,0,0,640,640
GH030152_33014_jpg.rf.404b41bd3a4a2999ea4d65f0e0e3b8bb.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_1050_jpg.rf.408689b0eadfdef0676a0cabd8ceb822.jpg,640,640,Blacktip,0,0,640,640
00000044_jpg.rf.3fe9718b4b2abd8150efcf2d1e535ffb.jpg,640,640,Blacktip,0,0,640,640
GH030150_13925_jpg.rf.40600700e669ab5c18eb476f9affcd38.jpg,640,640,Blacktip,0,0,640,640
GH040138_15433_jpg.rf.40c28b0536b1f2ee15efd433fc930b48.jpg,640,640,Blacktip,0,0,640,640
GH050152_17448_jpg.rf.413c70885acebbc470fe92314df46443.jpg,640,640,Blacktip,0,0,640,640
GH030152_20346_jpg.rf.410f65394433f20e62acab2a69b0a26c.jpg,640,640,Blacktip,0,0,640,640
GH050241_26844_jpg.rf.40cc21f91fcd94124621f332805ca352.jpg,640,640,Blacktip,0,0,640,640
00000110_jpg.rf.4138ac62e285afd7deecd135e9093c81.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_1314_jpg.rf.414620387d82e36e9e8e47015c14e647.jpg,640,640,Blacktip,0,0,640,640
GH030138_25435_jpg.rf.40fe18a9dd6f8de263cc079017b87ac1.jpg,640,640,Blacktip,0,0,640,640
GH020144_13363_jpg.rf.410e84b6c80e9c33b1f0d969734dfe67.jpg,640,640,Blacktip,0,0,640,640
GH030150_6787_jpg.rf.41129c0c497706cc11008591704e4095.jpg,640,640,Blacktip,0,0,640,640
Blacktip097_jpg.rf.40beac924c4739657373c82d9cd9ec74.jpg,640,640,Blacktip,0,0,640,640
GH050152_16224_jpg.rf.414bb2b3b1c1317d65c520c3e291f090.jpg,640,640,Blacktip,0,0,640,640
GH020243_33966_jpg.rf.4163e91ceba990a099e940cd1351abab.jpg,640,640,Blacktip,0,0,640,640
GH050152_16138_jpg.rf.416a2992828d38c5cfbb50afe5cd4be6.jpg,640,640,Blacktip,0,0,640,640
GH050199_33401_jpg.rf.412fa0a6eb747ba9abf2755ecec4d484.jpg,640,640,Blacktip,0,7,640,640
GH050199_30956_jpg.rf.416a07c76fa8e6de85ca83f4d96f6107.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_667_jpg.rf.409589b5d919e11b34d3e3eb9f920054.jpg,640,640,Blacktip,0,0,640,640
GH030150_34867_jpg.rf.4176b940e85b2a6fdcebc753d1e9b3ab.jpg,640,640,Blacktip,0,0,640,640
GH030199_29512_jpg.rf.4187746695dd8ceb5f03567ceac61105.jpg,640,640,Blacktip,0,0,640,640
GH030199_25840_jpg.rf.419cca32f113dde3b7ded3499e5368d8.jpg,640,640,Blacktip,0,0,640,640
GH040150_8058_jpg.rf.419efcdebaa5f20be398bf2d026630d6.jpg,640,640,Blacktip,0,0,640,640
GH030199_28573_jpg.rf.419f18a0c46ceba4c863be007d227582.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_1095_jpg.rf.41e4977aa12f3089044881a40f05fa1a.jpg,640,640,Blacktip,0,0,640,640
GH030152_24675_jpg.rf.429eedcb991571eb126af6d3b3a38ce5.jpg,640,640,Blacktip,0,0,640,640
GH040150_6900_jpg.rf.4266d4d16311cf241de8082b2233b669.jpg,640,640,Blacktip,0,20,640,640
GH020150_27540_jpg.rf.41fcf09ca1a20e35f2ef9dbbb5344c68.jpg,640,640,Blacktip,0,0,640,640
GH050199_25582_jpg.rf.425ec9f76f145136c32fed14f111bfb6.jpg,640,640,Blacktip,5,0,640,640
GH040150_23101_jpg.rf.41bd38d6f627cddcc608907b7ce4dcde.jpg,640,640,Blacktip,0,0,640,640
GH020150_13026_jpg.rf.41d969861572e8f104d446033dfe2451.jpg,640,640,Blacktip,0,0,640,640
GH050152_16233_jpg.rf.4226ad1dcd65e9dedd2928f0fed456b4.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_1077_jpg.rf.41e47344487bf93ecfeadade938ee09e.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_909_jpg.rf.427838c0c8cc3e401c2e8a9633007909.jpg,640,640,Blacktip,0,0,640,640
00000046_jpg.rf.422e9d5239538f81208e5df6b216f3ac.jpg,640,640,Blacktip,0,0,640,640
00000062_jpg.rf.426896f4302c994b2f8e46d0d64f5985.jpg,640,640,Blacktip,0,0,640,640
00000104_jpg.rf.421e227928c20f4bb4f35f28b20f9064.jpg,640,640,Blacktip,0,0,640,640
GH030152_17911_jpg.rf.42622642cfd67a8744fac2d3b33ce9d6.jpg,640,640,Blacktip,0,0,640,640
00000120_jpg.rf.423519f0b1c989cdd69af11667d48ae7.jpg,640,640,Blacktip,0,0,640,640
GH020150_2780_jpg.rf.424a2394a73b14d703f1b58b071d2d2b.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_1042_jpg.rf.42a2c6c8891f9747aad1599c1811d6bb.jpg,640,640,Blacktip,0,0,640,640
GH020144_13363_jpg.rf.43018182c50b0e12527b382f66e17365.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_1077_jpg.rf.42615beb8ae6d6fa11c7a7e83290bbc8.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_824_jpg.rf.4315be90dab81234c19043ab5ee11448.jpg,640,640,Blacktip,0,0,640,640
GH030150_38722_jpg.rf.428df33f298cd3588140e5be80010fb5.jpg,640,640,Blacktip,0,0,640,640
GH020150_34385_jpg.rf.431845717438ead711553f0a7dd228b7.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_451_jpg.rf.42ca2fd648eb032869e24a00a277616a.jpg,640,640,Blacktip,2,0,640,640
GH020150_41963_jpg.rf.433c6bffe169321be25e7ba51e10003e.jpg,640,640,Blacktip,0,17,640,640
GH040152_26569_jpg.rf.42a1fab2baf00629c406365a5a1cb9c4.jpg,640,640,Blacktip,0,0,640,640
GH050152_17134_jpg.rf.4345edbfcb62955e4d2c8e219c18fa93.jpg,640,640,Blacktip,0,0,640,640
GH030150_41053_jpg.rf.44733e3a7349a8d27ebcf721d894055c.jpg,640,640,Blacktip,0,0,640,640
GH030199_36300_jpg.rf.439744c9058b24e1afa75907552ceb61.jpg,640,640,Blacktip,0,12,640,640
GH050152_8231_jpg.rf.438b1781da6ee8fdc3990bd96ea931fe.jpg,640,640,Blacktip,0,0,640,640
GH030152_6783_jpg.rf.4425a33db15454c37b891d0617cb5273.jpg,640,640,Blacktip,0,0,640,640
GH040152_26569_jpg.rf.43546939d06d420e2e0ac1ed161b5d9e.jpg,640,640,Blacktip,2,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_1042_jpg.rf.44035af67faf1de6d7e6f78eb8a9852f.jpg,640,640,Blacktip,0,0,640,640
GH030150_9256_jpg.rf.43954f8959b54bba4baae6dc0b450dbe.jpg,640,640,Blacktip,0,0,640,640
Blacktip069_jpg.rf.4366e66ee55a9201e817362cc3b9ae3e.jpg,640,640,Blacktip,0,0,640,640
GH040150_6900_jpg.rf.43c8ee3ddb0d54aeb1f0544548772813.jpg,640,640,Blacktip,0,0,640,640
GH030150_28936_jpg.rf.44b3c540c226058582a66946b3480a32.jpg,640,640,Blacktip,0,0,640,640
GH040150_9200_jpg.rf.439dcb20665e3a8c9afabd3b903051ad.jpg,640,640,Blacktip,0,0,640,640
GH040152_32758_jpg.rf.4497ee0821e7fadfed38844346ff1cea.jpg,640,640,Blacktip,0,0,640,640
GH030150_21857_jpg.rf.448a9e7c18ee6c5dd260e398b0051a74.jpg,640,640,Blacktip,0,0,640,640
GH030199_15519_jpg.rf.44991ef8fb1e513537d91bfb0ef23c4a.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_1077_jpg.rf.449a7b5188a851312e2c59640335bf86.jpg,640,640,Blacktip,0,12,640,640
GH020150_3327_jpg.rf.44a55a4250a8c7f2e825f1ddf88f0770.jpg,640,640,Blacktip,0,0,640,640
00000036_jpg.rf.44914630d63836779696166bb684b2d8.jpg,640,640,Blacktip,0,0,640,640
GH030199_41538_jpg.rf.45068bec8baaf463b2a9f3150a3e8dfd.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_266_jpg.rf.44beed440fe2937cd4de94a344d719d7.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_909_jpg.rf.44c6564548a2f9651542ec9a4e93eb40.jpg,640,640,Blacktip,0,0,640,640
GH020150_3374_jpg.rf.44dbaa9cc4a403ed65cece863e57f3aa.jpg,640,640,Blacktip,0,0,640,640
GH030152_27580_jpg.rf.441eff7bf60359a72a56ee5be07b14e4.jpg,640,640,Blacktip,0,0,640,640
00000094_jpg.rf.4478f10ce116d4ac52a38166e8ffe58a.jpg,640,640,Blacktip,0,0,640,640
GH030152_14774_jpg.rf.451a1a2be28190688964eabaf613118e.jpg,640,640,Blacktip,0,10,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_316_jpg.rf.4519c4aedd45a9b3fb83e561eaa50da5.jpg,640,640,Blacktip,0,0,640,640
GH050199_31170_jpg.rf.4538129581bb67b8d6533f9883e1cfbd.jpg,640,640,Blacktip,0,0,640,640
GH040138_2872_jpg.rf.4537f078afccea2b541f04a0b3d5191e.jpg,640,640,Blacktip,0,5,640,640
GH030150_9256_jpg.rf.4552a124647eac091e4d1f226eb9ee0e.jpg,640,640,Blacktip,0,0,640,640
GH040150_12541_jpg.rf.4547d44add5bbb5024669753d106bc08.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_1217_jpg.rf.45468ecee334c34b7af5cf34bc83d948.jpg,640,640,Blacktip,0,10,640,640
GH030150_13925_jpg.rf.45435c82ec963c456fc1a470898ba7b5.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_824_jpg.rf.45b19e4471ad910e3307e1f1a5882443.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_1077_jpg.rf.4596d867a4318174030b6170e7facacc.jpg,640,640,Blacktip,0,0,640,640
GH040150_8058_jpg.rf.45768c10ef555af56b139031fdf78c4d.jpg,640,640,Blacktip,0,0,640,640
GH020150_1024_jpg.rf.45c01c7cfdb3c554d57b16114c97b01b.jpg,640,640,Blacktip,0,15,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_1075_jpg.rf.45691fcb5a935107215cc6f723ee8045.jpg,640,640,Blacktip,0,0,640,640
GH050199_34064_jpg.rf.45830a5be59b3e28f4de5f34fda6c988.jpg,640,640,Blacktip,0,0,640,640
GH020150_11356_jpg.rf.45e99b3ff2fe22918caf3993e826def0.jpg,640,640,Blacktip,0,0,640,640
GH040150_38193_jpg.rf.45900b1af5ef97a600e806bba3e7155a.jpg,640,640,Blacktip,0,0,640,640
00000142_jpg.rf.45c9b493de0263355ed808e1f86a4af1.jpg,640,640,Blacktip,0,0,640,640
00000007_jpg.rf.4668da107818527c982e38b15b09f037.jpg,640,640,Blacktip,0,0,640,640
00000099_jpg.rf.45f70e29c81988b2acc2583fad2f27f0.jpg,640,640,Blacktip,0,0,640,640
GH030150_33827_jpg.rf.46093e298ddc2e0478ea05d3e34ebdee.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_834_jpg.rf.466e5e826c4d79383c5661bfa06432d1.jpg,640,640,Blacktip,0,0,640,640
GH030199_29512_jpg.rf.46704e39daadcd7e1001e6bf310cbc59.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_1042_jpg.rf.4589d9bfc83224c674b1bef670fcda0a.jpg,640,640,Blacktip,0,0,640,640
GH040150_36137_jpg.rf.462569d474c62e4af7d0a67fbc2373fe.jpg,640,640,Blacktip,0,0,640,640
GH030144_25280_jpg.rf.46c78e82a77342f3d31ad089b491652a.jpg,640,640,Blacktip,0,0,640,640
GH030152_12731_jpg.rf.46498d1fddb8a0457a94377fb47f44d0.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_358_jpg.rf.4655344c4f3be0fa1043846a675497a5.jpg,640,640,Blacktip,0,0,640,640
GH030138_27002_jpg.rf.467cd1ec278e2f93dc1f0f5963124f19.jpg,640,640,Blacktip,0,0,640,640
00000137_jpg.rf.46cf29aa6c8a541ab81a93cd2968d990.jpg,640,640,Blacktip,0,5,640,640
GH050199_30984_jpg.rf.47467b5f2a3e40c4be21598104a8f2af.jpg,640,640,Blacktip,10,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_1318_jpg.rf.468d696921cf4f3084d086e8c97bfd5c.jpg,640,640,Blacktip,0,0,640,640
00000119_jpg.rf.46f046473de06f14f18f7e1d9ed2e55b.jpg,640,640,Blacktip,0,0,640,640
GH040150_36978_jpg.rf.4749d95debbe04ce049483c13116c825.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_32_jpg.rf.47511d8d1a79e65300329cb9bf03fb6a.jpg,640,640,Blacktip,0,0,640,640
GH040138_26871_jpg.rf.4746ce4d9b51d8c2bf3bf2fff135fb2f.jpg,640,640,Blacktip,0,0,640,640
00000141_jpg.rf.4748ca5ba899d7c9ecd7f8f0c785fc35.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_266_jpg.rf.47b2852d39285359aae130f5d76c92bc.jpg,640,640,Blacktip,0,0,640,640
GH030150_23521_jpg.rf.475f0af1d46918aad7cd57e700e25aa4.jpg,640,640,Blacktip,0,0,640,640
GH020144_18272_jpg.rf.47697e69ce64774b9766bb68798345f6.jpg,640,640,Blacktip,0,0,640,640
00000038_jpg.rf.4773efde8c3fe504c9915a0db1c5d003.jpg,640,640,Blacktip,0,0,640,640
GH030152_30544_jpg.rf.47cbad8549e79bdcd499e526b74d0740.jpg,640,640,Blacktip,0,0,640,640
GH020150_24090_jpg.rf.47c21b2c0e1442d7967c2aed767de55f.jpg,640,640,Blacktip,0,0,640,640
00000057_jpg.rf.47e5dc03970a4cac191299c44090dc5c.jpg,640,640,Blacktip,0,0,640,640
GH020150_18327_jpg.rf.47d84af61faf70e77462ad7c8b743f30.jpg,640,640,Blacktip,0,0,640,640
GH030150_38055_jpg.rf.48696bd0ee95205247911ab547a36681.jpg,640,640,Blacktip,0,0,640,640
GH030138_538_jpg.rf.4868a93599f63efbb7b238d198ea8984.jpg,640,640,Blacktip,0,0,640,640
GH030152_11001_jpg.rf.4825abbc2e3c284ef93b5c4e7703c4f7.jpg,640,640,Blacktip,0,0,640,640
Blacktip028_jpg.rf.4845c6f34ce3bde1cc200778c4cfe1e1.jpg,640,640,Blacktip,0,0,640,640
Baby-Blacktip-reef-sharks-growing-up-in-the-shallow-bays-of-Koh-Tao-1-_297_jpg.rf.4833147a982f0d97f64f079c417f9d1b.jpg,640,640,Blacktip,0,0,640,640
